REFUOID	U_WGS84X	U_WGS84Y	JAHR	MONAT	WOCHENTAG	U_GEMNR2	U_GEMNAME	U_GEBIET	U_GEBIET_T	U_LICHT	U_LICHT_T	U_UNF_TYP	U_UNF_TYP_T	UHRZEIT	BETEILIGUNG
6097685905	16,34037673	48,22054113	2013	1	Sat	91801	Wien	1	Ortsgebiet	2	Tageslicht	511	Rechtwinkelige Kollisionen - Kollision auf der Kreuzung	9 bis 12 Uhr	Pkw, Pkw
6097689351	16,45630449	48,15583901	2013	1	Thu	91101	Wien	1	Ortsgebiet			141	Auffahren auf verkehrsb. stehendes fahrzeug - auf der Geraden	15 bis 18 Uhr	Pkw, Pkw
6097724380	16,36236548	48,198282	2013	1	Fri	90601	Wien	1	Ortsgebiet			851	Fuﬂg‰nger auf Fahrbahn - von rechts	18 bis 24 Uhr	Fussgaenger:in, Pkw
6097724423	16,32731169	48,20501456	2013	1	Thu	91601	Wien	1	Ortsgebiet	2	Tageslicht	312	Kollision beim Rechtsabbiegen - Rechtsabbieger mit Geradeausfahrendem	9 bis 12 Uhr	(Elektro-)Fahrrad, Pkw
6097687034	16,3345778	48,21460059	2013	1	Wed	91701	Wien	1	Ortsgebiet	4	Dunkelheit	161	Auffahren im Kreuzungsbereich - auf stehendes Fahrzeug	18 bis 24 Uhr	Lkw, Pkw
6097687198	16,37221456	48,189587	2013	1	Wed	90401	Wien	1	Ortsgebiet	2	Tageslicht	851	Fuﬂg‰nger auf Fahrbahn - von rechts	12 bis 15 Uhr	Fussgaenger:in, Pkw
6097687125	16,38825148	48,21107418	2013	1	Fri	90301	Wien	1	Ortsgebiet	2	Tageslicht	811	Fahrzeug biegt nicht ab - vor Querstraﬂe, Fuﬂg‰nger von rechts	9 bis 12 Uhr	Fussgaenger:in, Pkw
6097686740	16,367172	48,1787354	2013	1	Mon	91001	Wien	1	Ortsgebiet	2	Tageslicht	741	Kollision mit haltenden oder parkenden Fahrzeugen - Offene Wagent¸re Vorbeifahren links	12 bis 15 Uhr	(Elektro-)Fahrrad, Lkw, Pkw
6097696023	16,35262638	48,17988899	2013	1	Wed	90501	Wien	1	Ortsgebiet	2	Tageslicht	852	Fuﬂg‰nger auf Fahrbahn - von links	12 bis 15 Uhr	Fussgaenger:in, Pkw
6097720354	16,37578726	48,21452016	2013	1	Fri	90201	Wien	1	Ortsgebiet	2	Tageslicht	824	beim Linksabbiegen - Fg.: gegen Ann‰herungsrichtung	6 bis 9 Uhr	Fussgaenger:in, Pkw
6097720359	16,39433579	48,21279094	2013	1	Thu	90201	Wien	1	Ortsgebiet	2	Tageslicht	851	Fuﬂg‰nger auf Fahrbahn - von rechts	15 bis 18 Uhr	Fussgaenger:in, Pkw
6097723137	16,3587901	48,18097101	2013	1	Sat	90501	Wien	1	Ortsgebiet	2	Tageslicht	411	Kollision beim Abbiegen - entgegeng. Richtung - beim Linksabbiegen	12 bis 15 Uhr	Pkw, Pkw
6097724593	16,39896423	48,18791864	2013	1	Thu	90301	Wien	1	Ortsgebiet	2	Tageslicht	161	Auffahren im Kreuzungsbereich - auf stehendes Fahrzeug	6 bis 9 Uhr	Pkw, Pkw, Pkw
6097686642	16,39616668	48,15034013	2013	1	Tue	91001	Wien	1	Ortsgebiet			131	Auffahren auf fahrendes Fahrzeug - auf der Geraden	0 bis 6 Uhr	Pkw, Pkw
6097692862	16,349051	48,22514975	2013	1	Thu	91801	Wien	1	Ortsgebiet			813	Fahrzeug biegt nicht ab - vor Querstraﬂe, Fuﬂg‰nger von links	18 bis 24 Uhr	Fussgaenger:in, Pkw
6097724210	16,32864207	48,23103904	2013	1	Thu	91801	Wien	1	Ortsgebiet	2	Tageslicht	821	beim Rechtsabbiegen - Fg.: gleiche Ann‰herungsrichtung	12 bis 15 Uhr	Fussgaenger:in, Pkw
6097687109	16,39247328	48,19296648	2013	1	Tue	90301	Wien	1	Ortsgebiet	2	Tageslicht	052	Sturz vom oder im Fahrzeug - Sturz (Verletzung) im Fahrzeug	9 bis 12 Uhr	Schienenfahrzeug
6097700209	16,35423571	48,2244886	2013	1	Wed	90901	Wien	1	Ortsgebiet	2	Tageslicht	823	beim Linksabbiegen - Fg.: gleiche Ann‰herungsrichtung	12 bis 15 Uhr	Fussgaenger:in, Pkw
6097696518	16,34922266	48,16989398	2013	1	Tue	91001	Wien	1	Ortsgebiet			851	Fuﬂg‰nger auf Fahrbahn - von rechts	0 bis 6 Uhr	Fussgaenger:in, Fussgaenger:in, Pkw
6097694519	16,40846729	48,27657058	2013	1	Fri	92101	Wien	1	Ortsgebiet			813	Fahrzeug biegt nicht ab - vor Querstraﬂe, Fuﬂg‰nger von links	6 bis 9 Uhr	Fussgaenger:in, Pkw
6097686731	16,35722637	48,21445939	2013	1	Thu	90901	Wien	1	Ortsgebiet	2	Tageslicht	851	Fuﬂg‰nger auf Fahrbahn - von rechts	12 bis 15 Uhr	Fussgaenger:in, Pkw
6097686930	16,36230111	48,21727249	2013	1	Sun	90901	Wien	1	Ortsgebiet			511	Rechtwinkelige Kollisionen - Kollision auf der Kreuzung	18 bis 24 Uhr	Motorfahrrad, Pkw
6097713272	16,33708835	48,19783504	2013	1	Mon	91501	Wien	1	Ortsgebiet	2	Tageslicht	141	Auffahren auf verkehrsb. stehendes fahrzeug - auf der Geraden	6 bis 9 Uhr	Pkw, Pkw, Pkw
6097720507	16,30890638	48,15975926	2013	1	Sun	91201	Wien	1	Ortsgebiet	2	Tageslicht	141	Auffahren auf verkehrsb. stehendes fahrzeug - auf der Geraden	12 bis 15 Uhr	Pkw, Pkw
6097712663	16,28002435	48,18999648	2013	1	Thu	91301	Wien	1	Ortsgebiet	2	Tageslicht	511	Rechtwinkelige Kollisionen - Kollision auf der Kreuzung	12 bis 15 Uhr	Lkw, Pkw
6097696657	16,41185224	48,25934855	2013	1	Tue	92101	Wien	1	Ortsgebiet	2	Tageslicht	131	Auffahren auf fahrendes Fahrzeug - auf der Geraden	6 bis 9 Uhr	Pkw, Pkw
6097707570	16,34904832	48,22514618	2013	1	Tue	91801	Wien	1	Ortsgebiet			511	Rechtwinkelige Kollisionen - Kollision auf der Kreuzung	0 bis 6 Uhr	Pkw, Pkw, Pkw, Pkw
6097691884	16,28722072	48,17029646	2013	1	Wed	91301	Wien	1	Ortsgebiet	2	Tageslicht	161	Auffahren im Kreuzungsbereich - auf stehendes Fahrzeug	15 bis 18 Uhr	Pkw, Pkw
6097722960	16,31892443	48,19865923	2013	1	Fri	91501	Wien	1	Ortsgebiet			852	Fuﬂg‰nger auf Fahrbahn - von links	18 bis 24 Uhr	Fussgaenger:in, Pkw
6097692512	16,3488847	48,22304832	2013	1	Mon	90901	Wien	1	Ortsgebiet	2	Tageslicht	141	Auffahren auf verkehrsb. stehendes fahrzeug - auf der Geraden	12 bis 15 Uhr	Lkw, Pkw
6097707576	16,31923556	48,21623055	2013	1	Sun	91601	Wien	1	Ortsgebiet	2	Tageslicht	991	Sonstige Unf‰lle mit zwei oder mehreren Beteiligten	12 bis 15 Uhr	Pkw, Pkw
6097707577	16,34316355	48,20277465	2013	1	Sun	90701	Wien	1	Ortsgebiet	2	Tageslicht	824	beim Linksabbiegen - Fg.: gegen Ann‰herungsrichtung	12 bis 15 Uhr	Fussgaenger:in, Pkw
6097721139	16,28057861	48,16394043	2013	1	Tue	91301	Wien	1	Ortsgebiet	2	Tageslicht	141	Auffahren auf verkehrsb. stehendes fahrzeug - auf der Geraden	6 bis 9 Uhr	Pkw, Pkw
6097688705	16,4240975	48,17003602	2013	1	Fri	91101	Wien	1	Ortsgebiet	2	Tageslicht	873	Fuﬂg‰nger geht auf Fahrbahn - gleiche Richtung, rechte Fahrbahnseite	15 bis 18 Uhr	Fussgaenger:in, Pkw
6097690979	16,36487067	48,21774966	2013	1	Mon	90901	Wien	1	Ortsgebiet	2	Tageslicht	322	Kollision beim Linksabbiegen - Linksabbieger mit Geradeausfahrendem	9 bis 12 Uhr	Pkw, Pkw
6097687031	16,39299631	48,20837694	2013	1	Tue	90301	Wien	1	Ortsgebiet	2	Tageslicht	824	beim Linksabbiegen - Fg.: gegen Ann‰herungsrichtung	6 bis 9 Uhr	Fussgaenger:in, Pkw
6097687122	16,42354131	48,22482275	2013	1	Fri	92201	Wien	1	Ortsgebiet	2	Tageslicht	511	Rechtwinkelige Kollisionen - Kollision auf der Kreuzung	15 bis 18 Uhr	Pkw, Pkw
6097687169	16,30029112	48,15119372	2013	1	Sat	92301	Wien	1	Ortsgebiet	2	Tageslicht	141	Auffahren auf verkehrsb. stehendes fahrzeug - auf der Geraden	12 bis 15 Uhr	Pkw, Pkw
6097690062	16,28918678	48,20627302	2013	1	Tue	91401	Wien	1	Ortsgebiet			312	Kollision beim Rechtsabbiegen - Rechtsabbieger mit Geradeausfahrendem	18 bis 24 Uhr	Motorrad, Pkw
6097724517	16,223993	48,20898468	2013	1	Wed	91401	Wien	1	Ortsgebiet			411	Kollision beim Abbiegen - entgegeng. Richtung - beim Linksabbiegen	15 bis 18 Uhr	Pkw, Pkw
6097722893	16,41242087	48,19016636	2013	1	Thu	90301	Wien	0	Freiland			141	Auffahren auf verkehrsb. stehendes fahrzeug - auf der Geraden	15 bis 18 Uhr	Pkw, Pkw, Pkw, Pkw
6097687705	16,39479607	48,18690829	2013	1	Mon	90301	Wien	1	Ortsgebiet			141	Auffahren auf verkehrsb. stehendes fahrzeug - auf der Geraden	0 bis 6 Uhr	Pkw, Pkw
6097712662	16,32519007	48,17186881	2013	1	Tue	91201	Wien	1	Ortsgebiet			391	Sonstige Unf‰lle beim Abbiegen/Umkehren richtungsgleich	15 bis 18 Uhr	Pkw, Schienenfahrzeug
6097687108	16,39288098	48,26683726	2013	1	Sat	92101	Wien	1	Ortsgebiet			851	Fuﬂg‰nger auf Fahrbahn - von rechts	18 bis 24 Uhr	Fussgaenger:in, Pkw
6097696746	16,418311	48,16753446	2013	1	Wed	91101	Wien	1	Ortsgebiet	2	Tageslicht	851	Fuﬂg‰nger auf Fahrbahn - von rechts	12 bis 15 Uhr	Fussgaenger:in, Pkw
6097687805	16,27317667	48,18772193	2013	1	Tue	91301	Wien	1	Ortsgebiet			811	Fahrzeug biegt nicht ab - vor Querstraﬂe, Fuﬂg‰nger von rechts	18 bis 24 Uhr	Fussgaenger:in, Pkw
6097714042	16,36893958	48,20104235	2013	1	Wed	90101	Wien	1	Ortsgebiet			511	Rechtwinkelige Kollisionen - Kollision auf der Kreuzung	18 bis 24 Uhr	Pkw, Pkw
6097687077	16,41349912	48,17230884	2013	1	Fri	91101	Wien	1	Ortsgebiet	2	Tageslicht	824	beim Linksabbiegen - Fg.: gegen Ann‰herungsrichtung	15 bis 18 Uhr	Fussgaenger:in, Pkw
6097692865	16,33796006	48,24061484	2013	1	Tue	91901	Wien	1	Ortsgebiet	2	Tageslicht	851	Fuﬂg‰nger auf Fahrbahn - von rechts	12 bis 15 Uhr	Fussgaenger:in, Pkw
6097707605	16,31520957	48,22301615	2013	1	Wed	91701	Wien	1	Ortsgebiet	2	Tageslicht	813	Fahrzeug biegt nicht ab - vor Querstraﬂe, Fuﬂg‰nger von links	9 bis 12 Uhr	Fussgaenger:in, Pkw
6097701254	16,31237179	48,19662465	2013	1	Fri	91401	Wien	1	Ortsgebiet			883	Fuﬂg‰nger quert Fahrbahn - beim R¸ckw‰rtsfahren	18 bis 24 Uhr	Fussgaenger:in, Pkw
6097715789	16,47097778	48,22256469	2013	1	Thu	92201	Wien	1	Ortsgebiet	2	Tageslicht	181	Kollision durch Einordnen - von rechts	12 bis 15 Uhr	Pkw, Pkw
6097686996	16,36083394	48,17952592	2013	1	Thu	91001	Wien	1	Ortsgebiet			242	Frontalkollision - in einer Kurve	18 bis 24 Uhr	Pkw, Pkw
6097709944	16,45977795	48,24077025	2013	1	Mon	92201	Wien	0	Freiland	2	Tageslicht	331	Kollision beim Umkehren - gleiche Richtung - auf Kreuzungen	9 bis 12 Uhr	Pkw, Pkw
6097721269	16,35579944	48,19645301	2013	1	Tue	90601	Wien	1	Ortsgebiet			851	Fuﬂg‰nger auf Fahrbahn - von rechts	18 bis 24 Uhr	Fussgaenger:in, Pkw
6097708330	16,37190074	48,17150211	2013	1	Tue	91001	Wien	1	Ortsgebiet	4	Dunkelheit	812	Fahrzeug biegt nicht ab - nach Querstraﬂe, Fuﬂg‰nger von rechts	18 bis 24 Uhr	Fussgaenger:in, Pkw
6097691888	16,38229698	48,1750688	2013	1	Thu	91001	Wien	1	Ortsgebiet			143	Auffahren auf verkehrsb. stehendes fahrzeug - in Linkskurve	6 bis 9 Uhr	Pkw, Pkw
6097687292	16,41876698	48,23344924	2013	1	Thu	92201	Wien	1	Ortsgebiet	2	Tageslicht	948	Aus- oder Einfahrt - Kollision bei Haus-, Grundst¸cks-, Ein- oder Ausfahrt	6 bis 9 Uhr	(Elektro-)Fahrrad, Pkw
6097687272	16,45745516	48,22251937	2013	1	Thu	92201	Wien	1	Ortsgebiet	2	Tageslicht	812	Fahrzeug biegt nicht ab - nach Querstraﬂe, Fuﬂg‰nger von rechts	6 bis 9 Uhr	Fussgaenger:in, Schienenfahrzeug
6097723865	16,36710495	48,20019495	2013	1	Mon	90101	Wien	1	Ortsgebiet	2	Tageslicht	812	Fahrzeug biegt nicht ab - nach Querstraﬂe, Fuﬂg‰nger von rechts	15 bis 18 Uhr	Fussgaenger:in, Pkw
6097707603	16,40291244	48,27228793	2013	1	Tue	92101	Wien	1	Ortsgebiet	2	Tageslicht	322	Kollision beim Linksabbiegen - Linksabbieger mit Geradeausfahrendem	15 bis 18 Uhr	Pkw, Pkw
6097707598	16,34981543	48,22919514	2013	1	Mon	91801	Wien	1	Ortsgebiet	2	Tageslicht	821	beim Rechtsabbiegen - Fg.: gleiche Ann‰herungsrichtung	6 bis 9 Uhr	Fussgaenger:in, Pkw
6097689504	16,34223282	48,22659891	2013	1	Sun	91801	Wien	1	Ortsgebiet			511	Rechtwinkelige Kollisionen - Kollision auf der Kreuzung	18 bis 24 Uhr	Pkw, Pkw
6097686555	16,42180324	48,22476378	2013	1	Tue	92201	Wien	1	Ortsgebiet			221	Abkommen rechts d. entgegenkomm. Fahrzeug - auf der Geraden (ohne Kollision)	6 bis 9 Uhr	Pkw, Pkw
6097689812	16,37084395	48,23831395	2013	1	Thu	92001	Wien	1	Ortsgebiet	2	Tageslicht	141	Auffahren auf verkehrsb. stehendes fahrzeug - auf der Geraden	6 bis 9 Uhr	Pkw, Pkw
6097694890	16,33268148	48,1808172	2013	1	Thu	91201	Wien	1	Ortsgebiet	2	Tageslicht	891	Sonstige Fuﬂg‰ngerunf‰lle - Sonstige	9 bis 12 Uhr	Fussgaenger:in, Pkw
6097712587	16,30855501	48,15949267	2013	1	Tue	91201	Wien	1	Ortsgebiet			321	Kollision beim Linksabbiegen - Auffahren auf Linksabbieger	15 bis 18 Uhr	Pkw, Pkw
6097687757	16,28703296	48,19082796	2013	1	Mon	91301	Wien	1	Ortsgebiet	2	Tageslicht	511	Rechtwinkelige Kollisionen - Kollision auf der Kreuzung	12 bis 15 Uhr	Pkw, Pkw
6097711304	16,46747321	48,23377976	2013	1	Mon	92201	Wien	1	Ortsgebiet	2	Tageslicht	052	Sturz vom oder im Fahrzeug - Sturz (Verletzung) im Fahrzeug	12 bis 15 Uhr	Bus
6097688150	16,32881641	48,19141982	2013	1	Sun	91501	Wien	1	Ortsgebiet	2	Tageslicht	322	Kollision beim Linksabbiegen - Linksabbieger mit Geradeausfahrendem	12 bis 15 Uhr	Pkw, Pkw
6097690976	16,34502769	48,22150613	2013	1	Tue	90901	Wien	1	Ortsgebiet	2	Tageslicht	141	Auffahren auf verkehrsb. stehendes fahrzeug - auf der Geraden	12 bis 15 Uhr	Pkw, Pkw
6097707590	16,37187123	48,24118111	2013	1	Fri	92001	Wien	1	Ortsgebiet	2	Tageslicht	852	Fuﬂg‰nger auf Fahrbahn - von links	15 bis 18 Uhr	Fussgaenger:in, Pkw
6097686815	16,3868621	48,2305209	2013	1	Tue	92001	Wien	1	Ortsgebiet			823	beim Linksabbiegen - Fg.: gleiche Ann‰herungsrichtung	15 bis 18 Uhr	Fussgaenger:in, Pkw
6097688355	16,35850579	48,20630877	2013	1	Wed	90101	Wien	1	Ortsgebiet	2	Tageslicht	511	Rechtwinkelige Kollisionen - Kollision auf der Kreuzung	6 bis 9 Uhr	Bus, Pkw
6097703240	16,30907536	48,16728759	2013	1	Tue	91201	Wien	1	Ortsgebiet	4	Dunkelheit	948	Aus- oder Einfahrt - Kollision bei Haus-, Grundst¸cks-, Ein- oder Ausfahrt	15 bis 18 Uhr	Lkw, Pkw
6097724613	16,31423593	48,207022	2013	1	Mon	91601	Wien	1	Ortsgebiet	2	Tageslicht	052	Sturz vom oder im Fahrzeug - Sturz (Verletzung) im Fahrzeug	18 bis 24 Uhr	Bus
6097707571	16,38210922	48,19907043	2013	1	Thu	90301	Wien	1	Ortsgebiet	2	Tageslicht	511	Rechtwinkelige Kollisionen - Kollision auf der Kreuzung	9 bis 12 Uhr	Bus, Pkw
6097687102	16,3965261	48,2602289	2013	1	Wed	92101	Wien	1	Ortsgebiet	2	Tageslicht	131	Auffahren auf fahrendes Fahrzeug - auf der Geraden	12 bis 15 Uhr	Lkw, Pkw
6097707609	16,37824684	48,23813888	2013	1	Wed	92001	Wien	1	Ortsgebiet			322	Kollision beim Linksabbiegen - Linksabbieger mit Geradeausfahrendem	18 bis 24 Uhr	Pkw, Pkw
6097688624	16,30886723	48,12775462	2013	1	Tue	92301	Wien	1	Ortsgebiet			141	Auffahren auf verkehrsb. stehendes fahrzeug - auf der Geraden	18 bis 24 Uhr	Pkw, Pkw
6097686911	16,268861	48,15059245	2013	1	Fri	92301	Wien	1	Ortsgebiet	2	Tageslicht	311	Kollision beim Rechtsabbiegen - Auffahren auf Rechtsabbieger	15 bis 18 Uhr	Pkw, Pkw
6097686643	16,38169348	48,17245731	2013	1	Fri	91001	Wien	1	Ortsgebiet	2	Tageslicht	331	Kollision beim Umkehren - gleiche Richtung - auf Kreuzungen	12 bis 15 Uhr	Lkw, Pkw, Pkw
6097707578	16,39128238	48,20020032	2013	1	Mon	90301	Wien	1	Ortsgebiet	2	Tageslicht	824	beim Linksabbiegen - Fg.: gegen Ann‰herungsrichtung	6 bis 9 Uhr	Fussgaenger:in, Pkw
6097724456	16,33874595	48,19655134	2013	1	Tue	91501	Wien	1	Ortsgebiet	2	Tageslicht	851	Fuﬂg‰nger auf Fahrbahn - von rechts	12 bis 15 Uhr	Fussgaenger:in, Fussgaenger:in, Pkw
6097724180	16,35894299	48,181064	2013	1	Thu	90501	Wien	1	Ortsgebiet			821	beim Rechtsabbiegen - Fg.: gleiche Ann‰herungsrichtung	18 bis 24 Uhr	Fussgaenger:in, Pkw
6097692869	16,35328621	48,23328308	2013	1	Tue	91901	Wien	1	Ortsgebiet	2	Tageslicht	391	Sonstige Unf‰lle beim Abbiegen/Umkehren richtungsgleich	12 bis 15 Uhr	Motorrad, Pkw
6097687110	16,41281515	48,25974319	2013	1	Mon	92101	Wien	1	Ortsgebiet			161	Auffahren im Kreuzungsbereich - auf stehendes Fahrzeug	6 bis 9 Uhr	Pkw, Pkw
6097687735	16,38449103	48,28876318	2013	1	Thu	92101	Wien	1	Ortsgebiet			851	Fuﬂg‰nger auf Fahrbahn - von rechts	18 bis 24 Uhr	Fussgaenger:in, Schienenfahrzeug
6097688547	16,31240666	48,13673625	2013	1	Thu	92301	Wien	1	Ortsgebiet	2	Tageslicht	823	beim Linksabbiegen - Fg.: gleiche Ann‰herungsrichtung	12 bis 15 Uhr	Fussgaenger:in, Pkw
6097701508	16,345225	48,19911152	2013	1	Thu	90701	Wien	1	Ortsgebiet	2	Tageslicht	511	Rechtwinkelige Kollisionen - Kollision auf der Kreuzung	9 bis 12 Uhr	Pkw, Pkw
6097685992	16,33442223	48,18422945	2013	1	Fri	91201	Wien	1	Ortsgebiet	2	Tageslicht	131	Auffahren auf fahrendes Fahrzeug - auf der Geraden	9 bis 12 Uhr	Pkw, Pkw
6097689813	16,37729734	48,24369265	2013	1	Mon	92001	Wien	1	Ortsgebiet	2	Tageslicht	511	Rechtwinkelige Kollisionen - Kollision auf der Kreuzung	9 bis 12 Uhr	Bus, Pkw, Pkw
6097688377	16,34618104	48,18416149	2013	1	Tue	90501	Wien	1	Ortsgebiet			131	Auffahren auf fahrendes Fahrzeug - auf der Geraden	18 bis 24 Uhr	Pkw, Pkw
6097685915	16,33801103	48,19056332	2013	1	Tue	90601	Wien	1	Ortsgebiet	2	Tageslicht	812	Fahrzeug biegt nicht ab - nach Querstraﬂe, Fuﬂg‰nger von rechts	6 bis 9 Uhr	Fussgaenger:in, Schienenfahrzeug
6097686308	16,37550831	48,17548734	2013	1	Wed	91001	Wien	1	Ortsgebiet	4	Dunkelheit	814	Fahrzeug biegt nicht ab - nach Querstraﬂe, Fuﬂg‰nger von links	15 bis 18 Uhr	Fussgaenger:in, Pkw
6097699962	16,3139382	48,19904183	2013	1	Wed	91401	Wien	1	Ortsgebiet			852	Fuﬂg‰nger auf Fahrbahn - von links	15 bis 18 Uhr	Fussgaenger:in, Pkw
6097707580	16,3830319	48,21315645	2013	1	Tue	90201	Wien	1	Ortsgebiet	4	Dunkelheit	151	Auffahren im Kreuzungsbereich - auf fahrendes Fahrzeug	18 bis 24 Uhr	Motorfahrrad, Pkw
6097720904	16,37014583	48,22016725	2013	1	Thu	90201	Wien	1	Ortsgebiet	2	Tageslicht	141	Auffahren auf verkehrsb. stehendes fahrzeug - auf der Geraden	9 bis 12 Uhr	Pkw, Pkw
6097709943	16,40010953	48,27875729	2013	1	Sun	92101	Wien	1	Ortsgebiet	2	Tageslicht	948	Aus- oder Einfahrt - Kollision bei Haus-, Grundst¸cks-, Ein- oder Ausfahrt	12 bis 15 Uhr	Pkw, Pkw
6097688142	16,22771591	48,21588919	2013	1	Fri	91401	Wien	1	Ortsgebiet	2	Tageslicht	872	Fuﬂg‰nger geht auf Fahrbahn - gegen Richtung, linke Fahrbahnseite	12 bis 15 Uhr	Fussgaenger:in, Pkw
6097694080	16,33676648	48,20422622	2013	1	Wed	91601	Wien	1	Ortsgebiet	2	Tageslicht	161	Auffahren im Kreuzungsbereich - auf stehendes Fahrzeug	9 bis 12 Uhr	Pkw, Pkw
6097696655	16,33551657	48,20636419	2013	1	Fri	91601	Wien	1	Ortsgebiet	2	Tageslicht	822	beim Rechtsabbiegen - Fg.: gegen Ann‰herungsrichtung	15 bis 18 Uhr	Fussgaenger:in, Fussgaenger:in, Pkw
6097707591	16,37486458	48,20026468	2013	1	Sat	90101	Wien	1	Ortsgebiet			511	Rechtwinkelige Kollisionen - Kollision auf der Kreuzung	18 bis 24 Uhr	Pkw, Pkw
6097724147	16,33680135	48,18359637	2013	1	Tue	91201	Wien	1	Ortsgebiet	3	D‰mmerung	824	beim Linksabbiegen - Fg.: gegen Ann‰herungsrichtung	15 bis 18 Uhr	Fussgaenger:in, Pkw
6097696654	16,34143621	48,25085859	2013	1	Wed	91901	Wien	1	Ortsgebiet	2	Tageslicht	322	Kollision beim Linksabbiegen - Linksabbieger mit Geradeausfahrendem	6 bis 9 Uhr	Pkw, Pkw, Schienenfahrzeug
6097686287	16,37435764	48,24226719	2013	1	Sat	92001	Wien	1	Ortsgebiet			411	Kollision beim Abbiegen - entgegeng. Richtung - beim Linksabbiegen	15 bis 18 Uhr	Pkw, Pkw
6097687033	16,39763921	48,19409114	2013	1	Wed	90301	Wien	1	Ortsgebiet			823	beim Linksabbiegen - Fg.: gleiche Ann‰herungsrichtung	15 bis 18 Uhr	Fussgaenger:in, Fussgaenger:in, Pkw
6097685903	16,45579219	48,26454827	2013	1	Fri	92201	Wien	1	Ortsgebiet			622	Kollision beim Entgegenkommen - Linksabbieger m. entgegenkomm. Fahrzeug	15 bis 18 Uhr	Pkw, Pkw
6097687305	16,35086417	48,19509597	2013	1	Tue	90601	Wien	1	Ortsgebiet	2	Tageslicht	141	Auffahren auf verkehrsb. stehendes fahrzeug - auf der Geraden	12 bis 15 Uhr	Pkw, Pkw, Pkw
6097696656	16,38016462	48,2291737	2013	1	Mon	92001	Wien	1	Ortsgebiet			852	Fuﬂg‰nger auf Fahrbahn - von links	0 bis 6 Uhr	Fussgaenger:in, Pkw
6097699098	16,31940991	48,18383065	2013	1	Wed	91301	Wien	1	Ortsgebiet			141	Auffahren auf verkehrsb. stehendes fahrzeug - auf der Geraden	15 bis 18 Uhr	Pkw, Pkw, Pkw
6097699495	16,36708081	48,2244064	2013	1	Sun	90901	Wien	1	Ortsgebiet	2	Tageslicht	141	Auffahren auf verkehrsb. stehendes fahrzeug - auf der Geraden	6 bis 9 Uhr	Pkw, Pkw
6097708696	16,39888644	48,25677707	2013	1	Fri	92101	Wien	1	Ortsgebiet	2	Tageslicht	851	Fuﬂg‰nger auf Fahrbahn - von rechts	12 bis 15 Uhr	Bus, Fussgaenger:in
6097721272	16,33811027	48,19153962	2013	1	Tue	90601	Wien	1	Ortsgebiet	2	Tageslicht	131	Auffahren auf fahrendes Fahrzeug - auf der Geraden	12 bis 15 Uhr	Pkw, Pkw
6097708871	16,33121431	48,19910976	2013	1	Tue	91501	Wien	1	Ortsgebiet			511	Rechtwinkelige Kollisionen - Kollision auf der Kreuzung	15 bis 18 Uhr	Pkw, Schienenfahrzeug
6097687124	16,37351274	48,17563044	2013	1	Mon	91001	Wien	1	Ortsgebiet	2	Tageslicht	052	Sturz vom oder im Fahrzeug - Sturz (Verletzung) im Fahrzeug	12 bis 15 Uhr	Schienenfahrzeug
6097685927	16,46446377	48,17521011	2013	1	Fri	91101	Wien	1	Ortsgebiet	2	Tageslicht	013	Abkommen rechts - in Linkskurve	12 bis 15 Uhr	Pkw
6097687107	16,40334427	48,18572626	2013	1	Mon	90301	Wien	1	Ortsgebiet			131	Auffahren auf fahrendes Fahrzeug - auf der Geraden	6 bis 9 Uhr	Pkw, Pkw
6097720079	16,43541813	48,20588869	2013	1	Fri	90201	Wien	0	Freiland	3	D‰mmerung	141	Auffahren auf verkehrsb. stehendes fahrzeug - auf der Geraden	6 bis 9 Uhr	Lkw, Pkw, Pkw, Pkw, Pkw
6097694023	16,36182368	48,24453932	2013	1	Thu	91901	Wien	1	Ortsgebiet			851	Fuﬂg‰nger auf Fahrbahn - von rechts	15 bis 18 Uhr	Fussgaenger:in, Pkw
6097695823	16,33081198	48,16029601	2013	1	Thu	91201	Wien	1	Ortsgebiet			824	beim Linksabbiegen - Fg.: gegen Ann‰herungsrichtung	15 bis 18 Uhr	Fussgaenger:in, Pkw
6097708850	16,34201288	48,24867962	2013	1	Thu	91901	Wien	1	Ortsgebiet	2	Tageslicht	322	Kollision beim Linksabbiegen - Linksabbieger mit Geradeausfahrendem	12 bis 15 Uhr	Pkw, Schienenfahrzeug
6097723525	16,33992076	48,19597206	2013	1	Mon	90601	Wien	1	Ortsgebiet			511	Rechtwinkelige Kollisionen - Kollision auf der Kreuzung	18 bis 24 Uhr	Pkw, Pkw
6097722950	16,329723	48,19593452	2013	1	Fri	91501	Wien	1	Ortsgebiet	2	Tageslicht	511	Rechtwinkelige Kollisionen - Kollision auf der Kreuzung	15 bis 18 Uhr	Pkw, Pkw
6097691898	16,50139511	48,28689459	2013	1	Mon	92201	Wien	1	Ortsgebiet	2	Tageslicht	891	Sonstige Fuﬂg‰ngerunf‰lle - Sonstige	9 bis 12 Uhr	Bus, Fussgaenger:in
6097724606	16,31590962	48,20936541	2013	1	Thu	91601	Wien	1	Ortsgebiet	2	Tageslicht	511	Rechtwinkelige Kollisionen - Kollision auf der Kreuzung	6 bis 9 Uhr	Motorrad, Pkw
